Source,Destination,Weight 
C0231218,C0027442,1.0
C0231218,C0024117,21.0
C0231218,C3714496,21.0
C0231218,C0032310,3.0
C0231218,C0009421,3.0
C0231218,C1126333,1.0
C0231218,C1831721,1.0
C0231218,C0040808,6.0
C0231218,C0376161,1.0
C0231218,C0038842,11.0
C0231218,C0409974,23.0
C0231218,C0024138,27.0
C0231218,C0024131,23.0
C0231218,C0024530,4.0
C0231218,C0441636,11.0
C0231218,C0456909,11.0
C0231218,C0349410,1.0
C0231218,C0042200,7.0
C0231218,C0222041,9.0
C0231218,C0221512,27.0
C0231218,C0235309,23.0
C0231218,C0040357,13.0
C0231218,C0204774,9.0
C0231218,C0392674,48.0
C0231218,C0034115,2.0
C0231218,C0795691,6.0
C0231218,C0018790,3.0
C0231218,C4722446,2.0
C0231218,C3694279,2.0
C0231218,C0152032,8.0
C0231218,C0013103,4.0
C0231218,C0023928,7.0
C0231218,C0002170,2.0
C0231218,C0042384,1.0
C0231218,C0040132,3.0
C0231218,C0185033,14.0
C0231218,C0023884,32.0
C0231218,C0425481,16.0
C0231218,C0242073,7.0
C0231218,C0221170,6.0
C0231218,C0005841,4.0
C0231218,C1879316,3.0
C0231218,C0235272,3.0
C0231218,C0035854,3.0
C0231218,C0848112,5.0
C0231218,C0262324,4.0
C0231218,C0002903,8.0
C0231218,C0002912,5.0
C0231218,C0425449,3.0
C0231218,C1280903,3.0
C0231218,C0018494,42.0
C0231218,C0020498,22.0
C0231218,C0204558,13.0
C0231218,C0241042,3.0
C0231218,C3280240,132.0
C0231218,C0392171,14.0
C0231218,C1248424,7.0
C0231218,C0342895,35.0
C0231218,C0027769,36.0
C0231218,C0227716,60.0
C0231218,C4083049,46.0
C0231218,C0019247,1.0
C0231218,C3714506,19.0
C0231218,C3542022,13.0
C0231218,C0039614,3.0
C0231218,C0199848,25.0
C0231218,C0227665,60.0
C0231218,C0022646,63.0
C0231218,C0441516,9.0
C0231218,C0040028,12.0
C0231218,C0026837,5.0
C0231218,C0741847,6.0
C0231218,C0001486,4.0
C0231218,C0152060,52.0
C0231218,C1135929,3.0
C0231218,C0600080,14.0
C0231218,C0841617,2.0
C0231218,C0030274,2.0
C0231218,C0455270,12.0
C0231218,C2987482,2.0
C0231218,C1283892,1.0
C0231218,C1278908,1.0
C0231218,C0227958,11.0
C0231218,C0925983,3.0
C0231218,C0042201,1.0
C0231218,C0199810,1.0
C0231218,C1504473,2.0
C0231218,C1880091,6.0
C0231218,C4724148,6.0
C0231218,C0037199,18.0
C0231218,C0184958,45.0
C0231218,C0027424,11.0
C0231218,C0150189,2.0
C0231218,C0441513,19.0
C0231218,C0476273,10.0
C0231218,C1883583,38.0
C0231218,C0004836,10.0
C0231218,C0678431,10.0
C0231218,C0004895,12.0
C0231218,C0684199,2.0
C0231218,C0751363,4.0
C0231218,C3887938,5.0
C0231218,C0014544,3.0
C0231218,C0221055,10.0
C0231218,C0018834,34.0
C0231218,C0038351,87.0
C0231218,C3714551,58.0
C0231218,C0012164,6.0
C0231218,C0019340,2.0
C0231218,C0019345,2.0
C0231218,C0017152,2.0
C0231218,C0018099,2.0
C0231218,C0751249,2.0
C0231218,C0920425,23.0
C0231218,C0597815,5.0
C0231218,C0507115,2.0
C0231218,C0228539,2.0
C0231218,C0262254,2.0
C0231218,C0442874,69.0
C0231218,C0597757,2.0
C0231218,C0229962,5.0
C0231218,C0033572,12.0
C0231218,C0452410,2.0
C0231218,C0023380,23.0
C0231218,C1970187,2.0
C0231218,C0034991,5.0
C0231218,C0149931,7.0
C0231218,C0740903,2.0
C0231218,C0019079,2.0
C0231218,C0301568,2.0
C0231218,C0039259,2.0
C0231218,C0162429,15.0
C0231218,C0017296,11.0
C0231218,C0454406,1.0
C0231218,C0015385,9.0
C0231218,C0857027,19.0
C0231218,C0162538,2.0
C0231218,C4042866,6.0
C0231218,C0232292,87.0
C0231218,C0741426,2.0
C0231218,C0005847,2.0
C0231218,C3809991,3.0
C0231218,C0017547,4.0
C0231218,C0199809,2.0
C0231218,C0152227,16.0
C0231218,C0025148,2.0
C0231218,C0796085,42.0
C0231218,C1261381,2.0
C0231218,C0205721,2.0
C0231218,C4018799,1.0
C0231218,C0037284,1.0
C0231218,C0012683,2.0
C0231218,C0748355,1.0
C0231218,C0035222,1.0
C0231218,C0452240,128.0
C0231218,C0150141,17.0
C0231218,C1579931,26.0
C0231218,C0795934,47.0
C0231218,C0574002,1.0
C0231218,C1846009,13.0
C0231218,C1518646,1.0
C0231218,C0153062,1.0
C0231218,C0225442,12.0
C0231218,C0175697,2.0
C0231218,C1850568,3.0
C0231218,C1512335,14.0
C0231218,C0009763,4.0
C0231218,C0015230,30.0
C0231218,C0012833,63.0
C0231218,C0042571,45.0
C0231218,C0934502,16.0
C0231218,C0001175,9.0
C0231218,C0038454,18.0
C0231218,C1268087,2.0
C0231218,C0439775,3.0
C0231218,C1140621,68.0
C0231218,C2825978,1.0
C0231218,C0008049,10.0
C0231218,C2364135,9.0
C0231218,C0419019,1.0
C0231218,C0015357,4.0
C0231218,C0007202,1.0
C0231218,C0002351,1.0
C0231218,C0032064,10.0
C0231218,C3665472,54.0
C0231218,C0392920,54.0
C0231218,C0013216,5.0
C0231218,C0018802,3.0
C0231218,C0018801,3.0
C0231218,C1277295,1.0
C0231218,C1305417,7.0
C0231218,C0362076,1.0
C0231218,C0032740,3.0
C0231218,C0151293,1.0
C0231218,C1185738,1.0
C0231218,C3810531,15.0
C0231218,C4521443,15.0
C0231218,C0740396,3.0
C0231218,C0231311,1.0
C0231218,C0235394,3.0
C0231218,C0002708,1.0
C0231218,C0150157,24.0
C0231218,C1369039,2.0
C0231218,C1369038,2.0
C0231218,C0812426,8.0
C0231218,C2926602,3.0
C0231218,C0458421,9.0
C0231218,C0597811,5.0
C0231218,C0042449,4.0
C0231218,C0263314,4.0
C0231218,C1321587,30.0
C0231218,C1515884,1.0
C0231218,C1320374,5.0
C0231218,C0003873,2.0
C0231218,C0454525,2.0
C0231218,C0008031,88.0
C0231218,C0006277,32.0
C0231218,C4553655,47.0
C0231218,C0677756,5.0
C0231218,C0547605,3.0
C0231218,C0010352,11.0
C0231218,C0149725,28.0
C0231218,C0270814,6.0
C0231218,C0683474,30.0
C0231218,C4724036,35.0
C0231218,C0035204,2.0
C0231218,C0035242,2.0
C0231218,C2242996,28.0
C0231218,C0030554,18.0
C0231218,C0847554,2.0
C0231218,C0687681,1.0
C0231218,C0230370,4.0
C0231218,C0857126,8.0
C0231218,C0185003,7.0
C0231218,C0042331,2.0
C0231218,C1275670,9.0
C0231218,C0009806,9.0
C0231218,C0017168,40.0
C0231218,C1527398,5.0
C0231218,C0013969,5.0
C0231218,C0679614,4.0
C0231218,C0023216,21.0
C0231218,C0423086,4.0
C0231218,C0011175,11.0
C0231218,C4744673,17.0
C0231218,C1186983,5.0
C0231218,C0003850,3.0
C0231218,C0004153,3.0
C0231218,C2709207,10.0
C0231218,C0278286,3.0
C0231218,C3888198,8.0
C0231218,C0476288,4.0
C0231218,C0019158,1.0
C0231218,C0848332,18.0
C0231218,C0087031,3.0
C0231218,C0454366,7.0
C0231218,C0037317,15.0
C0231218,C0235031,12.0
C0231218,C1995013,11.0
C0231218,C0036310,3.0
C0231218,C0039070,12.0
C0231218,C0393719,32.0
C0231218,C0600142,12.0
C0231218,C0039516,16.0
C0231218,C0235150,8.0
C0231218,C0026821,26.0
C0231218,C0085624,36.0
C0231218,C0152020,8.0
C0231218,C0020175,18.0
C0231218,C0086153,8.0
C0231218,C3218962,8.0
C0231218,C0027404,8.0
C0231218,C0272302,8.0
C0231218,C0004604,37.0
C0231218,C0865800,8.0
C0231218,C0007859,20.0
C0231218,C0028643,17.0
C0231218,C0858598,8.0
C0231218,C0229967,8.0
C0231218,C0003811,10.0
C0231218,C0037949,18.0
C0231218,C4085243,14.0
C0231218,C1285092,24.0
C0231218,C0277556,32.0
C0231218,C0235162,10.0
C0231218,C0040264,24.0
C0231218,C0011168,12.0
C0231218,C0849963,13.0
C0231218,C0149745,8.0
C0231218,C0040421,8.0
C0231218,C0836921,8.0
C0231218,C0036396,16.0
C0231218,C0238990,54.0
C0231218,C0021114,14.0
C0231218,C0225706,20.0
C0231218,C0426576,8.0
C0231218,C0020550,8.0
C0231218,C1868117,9.0
C0231218,C0033046,9.0
C0231218,C0280090,8.0
C0231218,C0224335,8.0
C0231218,C0040460,16.0
C0231218,C0235234,10.0
C0231218,C0032781,24.0
C0231218,C1412002,10.0
C0231218,C0474166,15.0
C0231218,C0476214,16.0
C0231218,C0021345,9.0
C0231218,C0015674,10.0
C0231218,C0024902,13.0
C0231218,C0019825,10.0
C0231218,C0006155,16.0
C0231218,C0022359,12.0
C0231218,C0043144,14.0
C0231218,C0036098,8.0
C0231218,C0227089,8.0
C0231218,C0013456,2.0
C0231218,C0582802,2.0
C0231218,C0149871,2.0
C0231218,C0042029,6.0
C0231218,C0000737,33.0
C0231218,C0022742,19.0
C0231218,C0426484,4.0
C0231218,C0917801,11.0
C0231218,C0239377,6.0
C0231218,C0016053,9.0
C0231218,C0302539,2.0
C0231218,C1278454,1.0
C0231218,C0151786,1.0
C0231218,C0030552,1.0
C0231218,C0026848,8.0
C0231218,C0199779,3.0
C0231218,C0002792,11.0
C0231218,C0947182,1.0
C0231218,C0035561,2.0
C0231218,C0342788,1.0
C0231218,C0221023,1.0
C0231218,C1321898,1.0
C0231218,C0005682,3.0
C0231218,C0746922,3.0
C0231218,C2363129,1.0
C0231218,C0013806,1.0
C0231218,C0559687,1.0
C0231218,C0748706,1.0
C0231218,C0028081,24.0
C0231218,C4317006,4.0
C0231218,C0003864,24.0
C0231218,C0849164,3.0
C0231218,C0037763,6.0
C0231218,C2830454,1.0
C0231218,C0344375,1.0
C0231218,C0553713,1.0
C0231218,C0005400,1.0
C0231218,C0455770,1.0
C0231218,C4761612,3.0
C0231218,C1443924,7.0
C0231218,C0014724,4.0
C0231218,C1306232,4.0
C0231218,C3489393,3.0
C0231218,C0014865,2.0
C0231218,C0850437,2.0
C0231218,C0849959,4.0
C0231218,C0030567,1.0
C0231218,C0677500,5.0
C0231218,C0238741,2.0
C0231218,C0023217,2.0
C0231218,C0014876,15.0
C0231218,C0376286,2.0
C0231218,C1510471,2.0
C0231218,C0040578,4.0
C0231218,C2039120,2.0
C0231218,C0439814,2.0
C0231218,C0016536,2.0
C0231218,C0017672,6.0
C0231218,C0497156,9.0
C0231218,C0004364,62.0
C0231218,C0586407,2.0
C0231218,C0497366,2.0
C0231218,C2957106,9.0
C0231218,C4284020,2.0
C0231218,C0032326,2.0
C0231218,C0742339,2.0
C0231218,C0362046,6.0
C0231218,C0239886,2.0
C0231218,C0040425,2.0
C0231218,C0231918,2.0
C0231218,C0423572,1.0
C0231218,C0278144,3.0
C0231218,C3890602,2.0
C0231218,C0041834,6.0
C0231218,C0730321,6.0
C0231218,C0231772,5.0
C0231218,C0235108,3.0
C0231218,C0848290,3.0
C0231218,C0222032,1.0
C0231218,C0020443,3.0
C0231218,C0013390,2.0
C0231218,C0239182,2.0
C0231218,C0857098,2.0
C0231218,C0860603,3.0
C0231218,C0522251,1.0
C0231218,C2129214,3.0
C0231218,C0268059,10.0
C0231218,C0235710,1.0
C0231218,C1293234,2.0
C0231218,C0039082,3.0
C0231218,C0751409,1.0
C0231218,C0239836,12.0
C0231218,C0339805,1.0
C0231218,C0549343,2.0
C0231218,C0151263,2.0
C0231218,C0024204,4.0
C0231218,C0027342,11.0
C0231218,C0013395,8.0
C0231218,C0011860,9.0
C0231218,C0575090,8.0
C0231218,C0234786,2.0
C0231218,C0848277,2.0
C0231218,C0231811,2.0
C0231218,C0235283,2.0
C0231218,C0007297,2.0
C0231218,C0275626,1.0
C0231218,C0238995,4.0
C0231218,C0024198,11.0
C0231218,C0679309,1.0
C0231218,C0683323,1.0
C0231218,C0042276,4.0
C0231218,C0037011,8.0
C0231218,C1883514,6.0
C0231218,C1293097,8.0
C0231218,C3853547,4.0
C0231218,C0687080,6.0
C0231218,C1690938,4.0
C0231218,C0743323,4.0
C0231218,C0040213,4.0
C0231218,C1880476,4.0
C0231218,C0521300,6.0
C0231218,C0276138,4.0
C0231218,C0027092,5.0
C0231218,C0020450,4.0
C0231218,C0239511,4.0
C0231218,C0037315,9.0
C0231218,C0282614,4.0
C0231218,C1313952,4.0
C0231218,C1708083,4.0
C0231218,C0268281,6.0
C0231218,C0032231,4.0
C0231218,C0235716,6.0
C0231218,C0850630,4.0
C0231218,C0234230,4.0
C0231218,C0454348,7.0
C0231218,C0010340,2.0
C0231218,C0857156,7.0
C0231218,C0038395,7.0
C0231218,C0454508,1.0
C0231218,C3888065,4.0
C0231218,C3887494,4.0
C0231218,C3541517,4.0
C0231218,C3539920,4.0
C0231218,C3714636,2.0
C0231218,C1396851,1.0
C0231218,C0036689,1.0
C0231218,C0024031,1.0
C0231218,C0022104,9.0
C0231218,C0242301,3.0
C0231218,C2370950,5.0
C0231218,C0423729,3.0
C0231218,C0275518,3.0
C0231218,C0178238,3.0
C0231218,C0439053,2.0
C0231218,C0022122,6.0
C0231218,C0019552,11.0
C0231218,C0229298,2.0
C0231218,C0149561,1.0
C0231218,C0025289,1.0
C0231218,C3469597,8.0
C0231218,C1186763,3.0
C0231218,C1533658,2.0
C0231218,C0043528,6.0
C0231218,C0581381,4.0
C0231218,C0729531,4.0
C0231218,C1185740,6.0
C0231218,C5202577,23.0
C0231218,C0238190,4.0
C0231218,C0185112,2.0
C0231218,C0005854,2.0
C0231218,C0872333,2.0
C0231218,C1836672,11.0
C0231218,C0019112,15.0
C0231218,C0337279,5.0
C0231218,C1533163,1.0
C0231218,C0018939,1.0
C0231218,C0035139,11.0
C0231218,C4085595,2.0
C0231218,C0222045,2.0
C0231218,C0199798,2.0
C0231218,C0343537,1.0
C0231218,C4290000,1.0
C0231218,C4551552,7.0
C0231218,C1096184,1.0
C0231218,C0035849,2.0
C0231218,C0019360,82.0
C0231218,C0348217,5.0
C0231218,C0022890,2.0
C0231218,C0022893,2.0
C0231218,C0687028,2.0
C0231218,C1517205,45.0
C0231218,C0522772,2.0
C0231218,C0023530,2.0
C0231218,C0040861,2.0
C0231218,C0276289,1.0
C0231218,C3889136,1.0
C0231218,C0011119,3.0
C0231218,C3276706,4.0
C0231218,C0023646,1.0
C0231218,C0014804,2.0
C0231218,C0851189,1.0
C0231218,C0853813,1.0
C0231218,C0230460,1.0
C0231218,C4303579,1.0
C0231218,C0239649,1.0
C0231218,C1535939,130.0
C0231218,C3536743,1.0
C0231218,C1720830,14.0
C0231218,C0033770,14.0
C0231218,C0027796,4.0
C0231218,C0040732,222.0
C0231218,C1623038,3.0
C0231218,C0023890,3.0
C0231218,C0394477,1.0
C0231218,C0241044,1.0
C0231218,C2337074,1.0
C0231218,C0206948,1.0
C0231218,C0518214,6.0
C0231218,C0850060,2.0
C0231218,C0877716,1.0
C0231218,C0280109,15.0
C0231218,C1879715,1.0
C0231218,C0040440,1.0
C0231218,C0409093,7.0
C0231218,C0003872,7.0
C0231218,C0001074,7.0
C0231218,C0005961,8.0
C0231218,C1306557,7.0
C0231218,C0231529,7.0
C0231218,C0001701,17.0
C0231218,C2931826,7.0
C0231218,C0409205,7.0
C0231218,C0277794,7.0
C0231218,C0058928,13.0
C0231218,C0263922,7.0
C0231218,C0006444,14.0
C0231218,C3828416,7.0
C0231218,C0225752,7.0
C0231218,C0454326,7.0
C0231218,C0270994,7.0
C0231218,C0524865,11.0
C0231218,C1561643,10.0
C0231218,C0454306,8.0
C0231218,C0085631,10.0
C0231218,C3887611,10.0
C0231218,C0086511,11.0
C0231218,C0917805,9.0
C0231218,C0007787,9.0
C0231218,C0002962,7.0
C0231218,C0030647,7.0
C0231218,C0018823,8.0
C0231218,C0678236,1.0
C0231218,C0280547,1.0
C0231218,C0029216,6.0
C0231218,C0524930,5.0
C0231218,C0010692,1.0
C0231218,C0600041,1.0
C0231218,C0022671,27.0
C0231218,C1318453,1.0
C0231218,C0040746,1.0
C0231218,C0023911,45.0
C0231218,C0521304,1.0
C0231218,C0849759,1.0
C0231218,C1527075,3.0
C0231218,C0024128,1.0
C0231218,C0023222,3.0
C0231218,C1321551,1.0
C0231218,C0003493,1.0
C0231218,C0020557,1.0
C0231218,C0240225,2.0
C0231218,C0029453,1.0
C0231218,C0021083,8.0
C0231218,C0730400,1.0
C0231218,C0020971,9.0
C0231218,C0440790,1.0
C0231218,C0020972,1.0
C0231218,C0230415,1.0
C0231218,C0230442,1.0
C0231218,C0008312,1.0
C0231218,C0042345,1.0
C0231218,C0863083,1.0
C0231218,C0041281,1.0
C0231218,C0989247,4.0
C0231218,C0032533,221.0
C0231218,C1132474,4.0
C0231218,C0679225,5.0
C0231218,C3812880,4.0
C0231218,C1969653,16.0
C0231218,C2037193,4.0
C0231218,C0679247,4.0
C0231218,C0853204,8.0
C0231218,C0039483,16.0
C0231218,C0844334,4.0
C0231218,C1868677,12.0
C0231218,C0993472,8.0
C0231218,C0278141,8.0
C0231218,C0003868,8.0
C0231218,C1550244,4.0
C0231218,C0987999,4.0
C0231218,C0012813,4.0
C0231218,C0025470,4.0
C0231218,C0226956,4.0
C0231218,C0226958,4.0
C0231218,C0162577,4.0
C0231218,C0747791,4.0
C0231218,C1956391,4.0
C0231218,C0229089,4.0
C0231218,C4048329,5.0
C0231218,C0021079,8.0
C0231218,C0857072,9.0
C0231218,C0411257,3.0
C0231218,C5139167,3.0
C0231218,C0227613,3.0
C0231218,C0206058,9.0
C0231218,C5204954,3.0
C0231218,C0030275,3.0
C0231218,C0011946,3.0
C0231218,C4551529,3.0
C0231218,C1840264,3.0
C0231218,C0277355,3.0
C0231218,C1848392,11.0
C0231218,C0022650,6.0
C0231218,C0392525,6.0
C0231218,C4522122,3.0
C0231218,C0241910,3.0
C0231218,C4721555,3.0
C0231218,C2973270,8.0
C0231218,C0038160,2.0
C0231218,C4721453,3.0
C0231218,C0031117,3.0
C0231218,C0574032,28.0
C0231218,C0006267,9.0
C0231218,C1292856,4.0
C0231218,C0011269,1.0
C0231218,C0189205,1.0
C0231218,C0042930,3.0
C0231218,C0027765,1.0
C0231218,C0026868,3.0
C0231218,C0150055,3.0
C0231218,C0263959,1.0
C0231218,C0016719,1.0
C0231218,C0282615,1.0
C0231218,C1556138,3.0
C0231218,C0268238,3.0
C0231218,C0263541,1.0
C0231218,C0237974,1.0
C0231218,C5206718,3.0
C0231218,C0019939,1.0
C0231218,C0031039,1.0
C0231218,C4225222,2.0
C0231218,C1859316,2.0
C0231218,C4551976,5.0
C0231218,C0068899,2.0
C0231218,C0225832,2.0
C0231218,C0442893,2.0
C0231218,C0408752,2.0
C0231218,C2945673,3.0
C0231218,C0015731,2.0
C0231218,C0150627,7.0
C0231218,C3669218,4.0
C0231218,C0042640,1.0
C0231218,C1299624,40.0
C0231218,C0229985,3.0
C0231218,C0040067,13.0
C0231218,C0022077,12.0
C0231218,C0581528,3.0
C0231218,C3887524,3.0
C0231218,C0270699,6.0
C0231218,C0263746,6.0
C0231218,C0184893,3.0
C0231218,C2216322,3.0
C0231218,C0441645,5.0
C0231218,C0022100,3.0
C0231218,C0016512,5.0
C0231218,C1384666,18.0
C0231218,C0185026,5.0
C0231218,C0008677,9.0
C0231218,C0043167,3.0
C0231218,C0043168,3.0
C0231218,C0395020,3.0
C0231218,C3887688,6.0
C0231218,C3887850,1.0
C0231218,C0005874,1.0
C0231218,C1838328,1.0
C0231218,C0556837,1.0
C0231218,C0050572,9.0
C0231218,C3275122,1.0
C0231218,C4554548,3.0
C0231218,C1293131,3.0
C0231218,C0021107,3.0
C0231218,C3281223,1.0
C0231218,C0019559,2.0
C0231218,C4551516,2.0
C0231218,C0935616,10.0
C0231218,C0108844,5.0
C0231218,C0011882,3.0
C0231218,C0549207,3.0
C0231218,C0501800,3.0
C0231218,C0695600,3.0
C0231218,C0392879,3.0
C0231218,C0394648,3.0
C0231218,C0149756,3.0
C0231218,C0004457,3.0
C0231218,C0003615,3.0
C0231218,C0029130,3.0
C0231218,C0509489,3.0
C0231218,C0016143,2.0
C0231218,C0012169,2.0
C0231218,C0083355,1.0
C0231218,C0013421,1.0
C0231218,C0393593,1.0
C0231218,C1831717,1.0
C0231218,C1852222,1.0
C0231218,C0679624,5.0
C0231218,C0023317,1.0
C0231218,C0314719,1.0
C0231218,C0022575,1.0
C0231218,C0191849,2.0
C0231218,C0024881,2.0
C0231218,C0225730,4.0
C0231218,C0481503,2.0
C0231218,C4027042,2.0
C0231218,C4316941,2.0
C0231218,C0184898,2.0
C0231218,C0037993,2.0
C0231218,C3266910,2.0
C0231218,C0920424,5.0
C0231218,C0079850,4.0
C0231218,C0008913,4.0
C0231218,C4019107,4.0
C0231218,C0677616,2.0
C0231218,C0741886,2.0
C0231218,C0392535,4.0
C0231218,C1321554,2.0
C0231218,C0852216,4.0
C0231218,C0948310,4.0
C0231218,C0033573,4.0
C0231218,C0006035,2.0
C0231218,C0236642,2.0
C0231218,C0238792,2.0
C0231218,C0151825,2.0
C0231218,C3837958,2.0
C0231218,C0036285,6.0
C0231218,C0086330,2.0
C0231218,C0935576,2.0
C0231218,C0920687,4.0
C0231218,C5203355,2.0
C0231218,C0458224,2.0
C0231218,C0920619,2.0
C0231218,C0006141,2.0
C0231218,C1521750,2.0
C0231218,C0013218,2.0
C0231218,C0020639,2.0
C0231218,C2985566,2.0
C0231218,C0419994,2.0
C0231218,C0199470,2.0
C0231218,C0002871,2.0
C0231218,C0033575,2.0
C0231218,C0279025,2.0
C0231218,C4275242,2.0
C0231218,C1848641,2.0
C0231218,C0149783,4.0
C0231218,C0035920,2.0
C0231218,C0009195,2.0
C0231218,C0262503,2.0
C0231218,C0302559,2.0
C0231218,C0041445,2.0
C0231218,C0352068,2.0
C0231218,C1735318,2.0
C0231218,C0155502,2.0
C0231218,C1279393,2.0
C0231218,C0042594,2.0
C0231218,C0476206,2.0
C0231218,C0476207,2.0
C0231218,C0392701,2.0
C0231218,C0153064,3.0
C0231218,C1832661,2.0
C0231218,C0205711,2.0
C0231218,C1268107,2.0
C0231218,C0507114,2.0
C0231218,C0002892,2.0
C0231218,C0280274,1.0
C0231218,C0151636,1.0
C0231218,C0547070,1.0
C0231218,C1377828,2.0
C0231218,C0233488,2.0
C0231218,C0185317,2.0
C0231218,C0018821,6.0
C0231218,C1272654,2.0
C0231218,C0886052,2.0
C0231218,C0749410,2.0
C0231218,C0282046,2.0
C0231218,C0749607,4.0
C0231218,C3489532,3.0
C0231218,C1550235,3.0
C0231218,C1865361,2.0
C0231218,C0037935,2.0
C0231218,C0030797,2.0
C0231218,C4266535,2.0
C0231218,C0004763,2.0
C0231218,C0277565,2.0
C0231218,C0338361,2.0
C0231218,C2316212,2.0
C0231218,C1266881,2.0
C0231218,C0221982,2.0
C0231218,C0230425,2.0
C0231218,C5203658,4.0
C0231218,C0162439,2.0
C0231218,C1136201,2.0
C0231218,C0392806,4.0
C0231218,C0565350,2.0
C0231218,C0185414,2.0
C0231218,C0224415,2.0
C0231218,C0039508,2.0
C0231218,C2316787,2.0
C0231218,C0188413,2.0
C0231218,C0038897,2.0
C0231218,C3888847,2.0
C0231218,C0014093,2.0
C0231218,C0011389,4.0
C0231218,C0229749,2.0
C0231218,C1506507,2.0
C0231218,C0012358,6.0
C0231218,C0038904,6.0
C0231218,C3887487,6.0
C0231218,C1858361,6.0
C0231218,C0751781,6.0
C0231218,C0024875,2.0
C0231218,C3536731,7.0
C0231218,C0014078,2.0
C0231218,C1274802,1.0
C0231218,C1879673,1.0
C0231218,C0023895,3.0
C0231218,C0008715,3.0
C0231218,C0041600,4.0
C0231218,C0150298,2.0
C0231218,C0749769,2.0
C0231218,C0039239,2.0
C0231218,C0005794,4.0
C0231218,C1290857,1.0
C0231218,C0005791,1.0
C0231218,C0278997,1.0
C0231218,C4321499,1.0
C0231218,C0872278,2.0
C0231218,C1849409,1.0
